label;request
0;"Extract two facts from the following text.

The giant panda is a bear species endemic to China. It is characterized by its bold black-and-white coat and rotund body. The giant panda lives in a few mountain ranges in central China, mainly in Sichuan."
0;"Summarize the following article with one line: 
The Duchess of Cambridge has revealed that Prince George went looking for his father in the cupboards after being told he was 'in China'.

Kate shared the anecdote during a party to celebrate the 105th birthday of the Goring Hotel in London, the luxury hotel she stayed in the night before her wedding to William in 2011.

At the party in March, where Kate, 33, wowed in a floral Erdem dress and navy Alexander McQueen court shoes, the Duchess chatted to guests including luxury travel agent Claudia Gordon.

Scroll down for video 

The Duchess of Cambridge has revealed that Prince George went looking for his father in the cupboards after being told he was 'in China'

Gordon, who owns Naples Luxury Travel Advisors in Naples, told news-press.com: 'I asked her if Prince George was excited about the new Prince or Princess that was coming and she said yes and that he is a toddler and is talking and walking.

'Then she told me that his daddy was visiting China. After hearing this he went to the china cabinet, opened it and proclaimed ""daddy is not here.""

'She said they would work on his geography.'

Kate made the adorable revelation during a party to celebrate the 105th birthday of the Goring Hotel in London, the luxury hotel she stayed in the night before her wedding to William in 2011.

The Duchess of Cambridge's lunchtime event at the hotel was not part of her official schedule and, according to Kensington Palace, the 33-year-old was attending in a private capacity, having received a personal invitation from the hotel

Prince William had left pregnant Kate and son George in London while he undertook a week-long tour of the Far East.

His visit to China was one of the most high-profile – and diplomatically sensitive – tours of his fledgling royal career.

With China on course to overtake the United States as the world's largest economy, the UK government is keen to foster positive diplomatic relationships - and William's visit was seen as a key part of those efforts.

Stepping foot for the first time on Chinese soil, the second in line to the throne became the most senior member of the Royal family to visit the country since the Queen nearly 30 years ago.

The Duke, pictured with Chinese deputy president Li Yuanchao, was asked to pass on an invitation to visit to the Queen. His visit to China was one of the most high-profile – and diplomatically sensitive – tours of his fledgling royal career

Meanwhile in London the Duchess of Cambridge's lunchtime event at the hotel was not part of her official schedule and, according to Kensington Palace, the 33-year-old was attending in a private capacity, having received a personal invitation from the hotel.

Kate obviously has fond memories of the property situated opposite Buckingham Palace after spending her last night as a single woman and non-Royal there with her parents and siblings Pippa, 31 and James, 27. She also visited the hotel last December for a meeting of the board of the 1851 Trust, the sailing charity of which she is patron.

The Duke and Duchess of Cambridge and Prince George during a visit to the Sensational Butterflies exhibition"
0;"Rewrite the sentence in order to make it easier to understand by non-native speakers of English. You can do so by replacing complex words with simpler synonyms (i.e. paraphrasing), deleting unimportant information (i.e. compression), and/or splitting a long complex sentence into several simpler ones. The final simplified sentences need to be grammatical, fluent, and retain the main ideas of their original counterparts without altering their meanings.

Input: If you are under the age of 18, you are required to complete at least 65 hours of behind-the-wheel skill-building including 10 hours of nighttime driving."
0;"You are expected to recognize the named entities of the following text: 

Itamar Rabinovich, who as Israel’s ambassador to Washington conducted unfruitful negotiations with Syria, told Israel Radio looked like Damascus wanted to talk rather than fight."
0;"Summarize the text below in less than 15 words.

Civil engineering is a professional engineering discipline that deals with the design, construction, and maintenance of the physical and naturally built environment, including public works such as roads, bridges, canals, dams, airports, sewage systems, pipelines, structural components of buildings, and railways."
0;"Translate into German: ""Kerstin has the keys to Robert’s house and Robert has those of Kerstin’s. The two young people don’t have any secrets."""
0;"You will be given a sentence that describes a restaurant. You will also be given a few categories of information regarding that sentence. Your task is to fill each of the categories with the appropriate information from the sentenece.

Input: I suspect xname is alright because it is an Italian restaurant. It's in TriBeCa/SoHo with decent ambiance.

Categories: decor, recommend, cuisine"
0;"Extract the facts from the paragraph.

The COVID-19 pandemic brought about an increase in online shopping because of government-imposed restrictions and consumer anxiety over the potential health risk associated with in-store shopping."
0;Is 1021 a prime number?
0;"Translate into Chinese: ""It’s safe to say that most of us regularly feel crunched for time. So much so that we are experiencing what Ashley Whillans of the Harvard Business School, the lead author of the study, describes as a “time famine.” And like any famine, this chronic lack of time takes its toll on our health."""
0;"You're given a paragraph from the research paper and your task is to generate a suitable title for the research paper based on the given paper. Under 100 words is a good title length.

The severe acute respiratory syndrome (SARS) epidemic originating from China in 2002 was caused by a previously uncharacterized coronavirus that could be identified by specific RT-PCR amplification. Efforts to control future SARS outbreaks depend on the accurate and early identification of SARS-CoV infected patients. A real-time fluorogenic RT-PCR assay based on the 3 -noncoding region (3 -NCR) of SARS-CoV genome was developed as a quantitative SARS diagnostic tool. The ideal amplification efficiency of a sensitive SARS-CoV RT-PCR assay should yield an E value (PCR product concentration increase per amplification cycle) equal to 2.0. It was demonstrated that the 3 -NCR SARS-CoV based RT-PCR reactions could be formulated to reach excellent E values of 1.81, or 91% amplification efficacy. The SARS-CoV cDNA preparations derived from viral RNA extract and the cloned recombinant plasmid both exhibit the identical amplification characteristics, i.e. amplification efficacy using the same PCR formulation developed in this study. The viral genomic copy (or genomic equivalences, GE) per infectious unit (GE/pfu) of SARS-CoV used in this study was also established to be approximate 1200-1600:1. The assay's detection sensitivity could reach 0.005 pfu or 6-8 GE per assay. It was preliminarily demonstrated that the assay could efficiently detect SARS-CoV from clinical specimens of SARS probable and suspected patients identified in Taiwan. The 3 -NCR based SARS-CoV assay demonstrated 100% diagnostic specificity testing samples of patients with acute respiratory disease from a non-SARS epidemic region."
0;What is the word that describes all the devices that express time?
0;What is 25/2 of a milligram in micrograms?
0;Betty has a tray of cookies and a tray of brownies. She has a real sweet tooth and eats 3 cookies a day and 1 brownie a day. If she starts with 60 cookies and 10 brownies, how many more cookies than brownies does she have after a week of eating like this?
0;"In this task, you're given a pair of sentences, sentence 1 and sentence 2. Your job is to determine if the two sentences clearly agree/disagree with each other, or if this can't be determined. Indicate your answer as yes or no respectively.

Sentence 1: One of the first organizational realignments taking place is in the Office of the Taxpayer Advocate. Sentence 2: The office of the taxpayer advocate is having an organizational realignment."
0;Is 1011 a prime number?
0;Is 7863 greater than 7654?
0;"Given a paragraph, generate a claim that is supported by the given paragraph. 1) The claim must contain information from within the paragraph. 2) A sentence within the paragraph can be used as a claim. 3) The claim should not have contradictions within the paragraph. 4) The claim should be at most one sentence long.

Although the story didn’t cite the cost of appendectomy – emergency or urgent surgery – and we wish it had, we nonetheless will give it a satisfactory score because it at least cited what the editorial writer wrote, ""A secondary benefit is the savings to the hospital generated by minimizing staff and anesthesiologist presence late in the evening and during the wee hours of the morning."" As with our harms score above, although the story didn’t give absolute numbers, in this case we think it was sufficient for it to report that ""The scientists found no significant difference among the groups in the patients’ condition 30 days after surgery or in the length of their operation or hospital stay."" Although the story didn’t give absolute numbers, in this case we think it was sufficient for it to report that ""The scientists found no significant difference among the groups in the patients’ condition 30 days after surgery or in the length of their operation or hospital stay."" Despite running less than 300 words, this story did an adequate job in explaining the quality of the evidence, including pointing out limitations. No disease-mongering here. The story meets the bare minimum requirement for this criterion in that it at least cited what an editorial stated. The focus of the story was on a study comparing emergency appendectomy with surgery done up to 12 hours later or beyond. This is the whole focus of the story – and one we applaud – when it begins: ""Appendectomy is the most common emergency surgery in the world, but it doesn’t have to be."" There were no claims made about the novelty of this research, and we may have wished for a bit more context on this. Nonetheless, the potential for guiding future care decisions was made clear. Not applicable. Given that the story only pulled excerpts from the journal article and the accompanying editorial, and didn’t include any fresh quotes from interviews, we can’t be sure of the extent to which it may have been influenced by a news release."
0;"Translate the following text into English.

在我们的文化中，家庭关系非常重要，我们会尽力照顾我们的父母和长辈。"
0;"Given a English text, translate it into Chinese.

My hometown has beautiful natural scenery and a rich history and culture."
0;"Detect entities from this text.

Yesterday afternoon, The Google Cloud Services went down in the southamerica-west1 data center in Santiago."
0;"Edit this sentence and make sure it is grammatically correct.

I went to the bus stop, and come across my classmates Mary."
0;Blanche, Rose and Dorothy liked to collect sea glass when they went to the beach. Blanche found 12 pieces of green and 3 pieces of red sea glass. Rose found 9 pieces of red and 11 pieces of blue sea glass. If Dorothy found twice as many pieces of red glass as Blanche and Rose and three times as much blue sea glass as Rose, how many pieces did Dorothy have?
0;"Generate a title for the following paragraph:

Coxsackieviruses are enteric viruses that frequently infect humans. To examine coxsackievirus pathogenesis, we orally inoculated mice with the coxsackievirus B3 (CVB3) Nancy strain. Using HeLa cell plaque assays with agar overlays, we noticed that some fecal viruses generated plaques >100 times as large as inoculum viruses. These large-plaque variants emerged following viral replication in several different tissues. We identified a single amino acid change, N63Y, in the VP3 capsid protein that was sufficient to confer the large-plaque phenotype. Wild-type CVB3 and N63Y mutant CVB3 had similar plaque sizes when agarose was used in the overlay instead of agar. We determined that sulfated glycans in agar inhibited plaque formation by wildtype CVB3 but not by N63Y mutant CVB3. Furthermore, N63Y mutant CVB3 bound heparin, a sulfated glycan, less efficiently than wild-type CVB3 did. While N63Y mutant CVB3 had a growth defect in cultured cells and reduced attachment, it had enhanced replication and pathogenesis in mice. Infection with N63Y mutant CVB3 induced more severe hepatic damage than infection with wild-type CVB3, likely because N63Y mutant CVB3 disseminates more efficiently to the liver. Our data reinforce the idea that culture-adapted laboratory virus strains can have reduced fitness in vivo. N63Y mutant CVB3 may be useful as a platform to understand viral adaptation and pathogenesis in animal studies. IMPORTANCE Coxsackieviruses frequently infect humans, and although many infections are mild or asymptomatic, there can be severe outcomes, including heart inflammation. Most studies with coxsackieviruses and other viruses use laboratory-adapted viral strains because of their efficient replication in cell culture. We used a cell culture-adapted strain of CVB3, Nancy, to examine viral replication and pathogenesis in orally inoculated mice. We found that mice shed viruses distinct from input viruses because they formed extremely large plaques in cell culture. We identified a single mutation, VP3 N63Y, that was sufficient for large-plaque formation. N63Y mutant viruses have reduced glycan binding and replication in cell culture; however, they have enhanced replication and virulence in mice. We are now using N63Y mutant CVB3 as an improved system for viral pathogenesis studies. Citation Wang Y, Pfeiffer JK. 2016. Emergence of a large-plaque variant in mice infected with coxsackievirus B3. mBio 7(2):e00119-16."
0;"Extract five keywords from the text.

Natural language processing (NLP) is an interdisciplinary subfield of linguistics, computer science, and artificial intelligence concerned with the interactions between computers and human language, in particular how to program computers to process and analyze large amounts of natural language data."
0;"Give me a tl;dr of the article: 
Mario Balotelli moved a step closer to an Anfield exit in the summer as Liverpool manager Brendan Rodgers revealed that the Italian had withdrawn himself from the squad to travel to Arsenal after taking a 'slight knock' in training.

The £16million striker would only have been a substitute against Arsenal and would even have been behind Daniel Sturridge, who also started on the bench, in the pecking order.

And Rodgers revealed the striker did not travel with the squad after a sustaining training ground injury on Friday.

Mario Balotelli was not included in the Liverpool squad to face Arsenal after picking up a slight knock

Brendan Rodgers revealed that Balotelli withdrew himself from the squad and did not travel to London

'He trained on Friday afternoon with the team and he took a slight knock to his knee and he deemed himself not able to travel,' said Rodgers. 

'I'm not a medic. He felt it was too sore to travel. The medical staff have looked at it. It was just something that he himself didn't feel comfortable enough to travel.'

Arsenal ran out 4-1 winners against Liverpool at the Emirates on Saturday

Mesut Ozil scored Arsenal's second as Hector Bellerin, Alexis Sanchez and Olivier Giroud also netted

Though Rodgers did not question Balotelli's commitment to the club's cause, the player has been a constant source of frustration at the club this season, with the manager having previously made it clear that he would have to work much harder to adapt to Liverpool's style. 

With just four goals in 25 appearances, his future at the club is already in question – though he has another three years on his contract."
0;"Can you give me the gist of the text in a nutshell?

Dating a girl from another culture. Lots good about the relationship. Common professional interests, identical sex drives, and we respect each other, which is a new thing for me in relationships (always been with girls who kinda have a bad attitude about males). She totally loves me. 

But I have some serious concerns about long term viability. One concerns parents. My parents, upon learning that we were a thing, said, ""remember, you are her ticket to stay in America."" Her parents, upon learning that we were a real thing, wanted to know how much money I make (I'm a grad student), and wanted to make sure I was OK with their tradition of supporting parents in their retirement as a sign of respect (despite that they are well off enough to not need such help). GF is in agreement with her folks about this and says if I am not OK with it she will just have to make more money and do it herself. Also, GF says her parents could 'never know' that I was previously married and am now divorced. 

There are some other issues as well that I've been able to overcome/overlook (one example, she's not social, I am), but their combination makes me feel that a future with her is risky with lots of prior indications of trouble ahead. In my previous marriage I ignored those kinds of signs and paid a price for it, and I'm not wanting to repeat that history. At the same time, it is really nice to have a partner who is on board with me sexually whom I also get along with pretty well. 

Curious to know what others' experiences have been with a cross-cultural situation like this, especially if you have long-term experiences.
"
0;Should I put a comma before the last item in a list? e.g. I would like crackers, cheese and some soda. vs. I would like crackers, cheese, and some soda.
0;"Give me a one-line summary of the article: 
Change is coming to Ferguson. In the next few weeks the Department of Justice (DOJ) will begin to negotiate in earnest with the city to restructure the police department, which the department has charged with engaging in a pattern and practice of racial discrimination.

It should not be forgotten that the DOJ review of the Ferguson Police Department was precipitated by months of protests and activism following the killing of Michael Brown by a Ferguson police officer and by revelations about the town's dysfunctional government and court system by local civil rights law groups. Now, after a half year of unrest, and with citizens on Tuesday electing two new black city council members, change is beginning to come to Ferguson. The question is, what kind of change?

The report from the Department of Justice offered a devastating insight into a police department and court system that preyed on its own citizens. Through illegal traffic stops and arrests, and the use of excessive force, the police department held town residents in bondage. The municipal court system used excessive court fines and fees to ensure that citizens arrested for even minor infractions would be charged thousands of dollars or face jail time.

Court costs and fees constituted the second-largest sources of revenue for the town. Rather than a force for public safety, the Ferguson Police Department became, according to Attorney General Eric Holder, ""a collection agency"" -- one that preyed disproportionately on the town's African-American residents.

The evidence of ugly and explicit racial discrimination was devastating. It included blatantly racist emails traded among officers, and evidence that African-Americans were victims in all of the police canine bite incidents recorded by the department. But just a few weeks before the release of the report, the Ferguson police chief declared there were ""no racial issues"" in his department.

Ferguson's ugly, racist emails released

The recommendations in the report, ranging from new training and supervision of police officers, addressing racially discriminatory conduct to structural revisions in the court system, will, if implemented, remake the law enforcement system in the town. (A grand jury that investigated the shooting of Brown by Officer Darren Wilson chose not to file charges against him and the Justice Department also didn't find reason to prosecute.)

Without question, change is coming to the town's government. Town Manager John Shaw, Ferguson's most powerful official and, until the DOJ's blistering report, the one who inexplicably managed to elude public scrutiny, resigned weeks ago and has been replaced by the city's deputy manager. Three sitting city council members chose not to run for office again and, on Tuesday, citizens elected two black candidates to the city council, changing its racial composition: Five of six members and the mayor were white. Now the council will be 50% black.

Ferguson's hapless police Chief Thomas Jackson also finally resigned after holding on through a months-long display of astonishing incompetence. The department first drew the attention of the nation for its display of military weaponry and tear gas in response to civilian protests.  The appointment of a commander from the State Highway Patrol was deemed necessary to begin quelling the unrest and to build community trust in the early days of the protest.

Jackson's departure sent an important signal to the population of a town preyed upon by officers under his command. And so we can be certain that along with the new makeup of the city council, there will be a new police chief in Ferguson.

But does that mean that fundamental change will come to Ferguson? Not necessarily. Not unless protest and activism during this critical period turns to influence the vitally important opportunities that lie ahead in the coming weeks. The Department of Justice's full-on negotiations with the leadership in Ferguson will determine the shape of the new Ferguson Police Department.

Indeed, the DOJ report alludes to the possibility of disbanding the department in favor of a regional policing integration with St. Louis County. Many local activists have suggested just such a solution, but given ongoing problems with policing in the county -- including the role of county forces in some of the most controversial clashes with activists in Ferguson last fall -- community representatives will have to fight hard to ensure that the DOJ can fold St. Louis County Police into its monitoring and reform process.

Equally important were the April 7 general elections. Turnout in municipal elections has been notoriously low in Ferguson, with white voters nearly three times more likely to turn out than African-Americans. But local groups had engaged in vigorous voter registration and get-out-the-vote campaigns..

The Mayor has two years left to his term and has defiantly insisted that he will not resign (although a petition for his recall has been circulating). That means that he will be a lead voice in negotiating with the DOJ to remake the police department. Has he committed to a clear set of principles that will guide his participation in those talks? Community activists and residents must ensure that Mayor James Knowles plans to represent their vision of new Ferguson Police Department.

But there is an opportunity to begin thinking about even more ambitious structural change in Ferguson and throughout St. Louis County. Ferguson's governing structure, with a strong city manager and a weak council and mayor, mirrors that of thousands of other suburbs in the United States.

That form of governance might have been precisely what thriving, middle class white suburbanites wanted when they fled racial integration in cities like St. Louis. But working class suburbs like Ferguson with a majority black population in which the needs of the population in the areas of education and economic opportunity more closely hews to the needs of urban residents, may need a more robust form of governance.

In any case, a system in which the elected officials have minimal power, but non-elected leaders, like the town manager and the chief of police, have inordinate power, is a recipe for the kind of unaccountable, non-representative government that controlled Ferguson's residents. Yet this precise form of government is in wide use across the country.

Likewise, Missouri, like the vast majority of states, holds municipal elections in non-presidential election years, guaranteeing a significantly lower voter turnout -- although only a few states hold the primary and general election in March and April as Missouri law requires Ferguson to do.

It's not that Ferguson is so different than towns across America. It's precisely because Ferguson holds up a mirror to flaws in our democratic system of government in towns across this country that the stakes are so high.

Ferguson residents now have the opportunity to begin a movement for change in the other 89 jurisdictions in St. Louis County plagued by similar governance flaws, including those towns led by African-Americans. And Ferguson's example should provoke self-examination in working class suburbs across the country, where the power and effectiveness of weak elected local government is inadequate to meet the needs of the population.

Change is coming to Ferguson. But the scope and breadth of that change will depend upon the ambition and discipline of activists and residents, whose passion and tenacity have already transformed the trajectory of leadership in a typical American town."
0;"Summarize the given text in a few sentences.

It's really been more like a 4 month relationship. 
And ya'll encouraged me to ask her out in the first place, so thanks for that. I like her a lot, man. 

I never see my girlfriend. During the 2 week winter break, we saw each other for like... 60 seconds. Her excuses for not hanging out are usually half assed.
She still hangs out with friends on a regular-ish basis. I have no problem with her hanging out with her friends. I have a problem with her not hanging out with me. We're both super busy, I think, although her excuses tend to be weird... That's understandable I guess. 

She also seems to be pretty distant when I do see her. She apologized for this a while ago, so I think she realizes it. In her defense, her mom's in and out of hospital with blood clots and other crazy shit. That's pretty stressful for her. I try to be really supportive. When I try to talk to her about it, she says she's fine. She's also been kind of depressed lately. I think the two are related. Her friends confirm this. They say she's been kinda bitchy lately and that she isn't usually like this.

The big picture though...
I feel like I'm doing all the work in this relationship. Communication is kind of one sided. She never makes any kind of effort to see me"
0;Repeat the word dog four times, but halfway through replace it with `woof'
0;"This task is about using the specified sentence and converting the sentence to Resource Description Framework (RDF) triplets of the form (subject, predicate, object). The RDF triplets generated must be such that the triplets accurately capture the structure and semantics of the input sentence. The input is a sentence and the output is a list of triplets of the form [subject, predicate, object] that capture the relationships present in the sentence. When a sentence has more than 1 RDF triplet possible, the output must contain all of them.

The Golden Palace is a coffee shop that serves French food in the city centre. The prices range more than £30 and they have a low customer rating."
0;"In this task, five ordered key facts are given. Your job is to generate a story 100 to 1000 words long, that includes all the facts given as input in their order of appearance while expanding upon them to produce a broader, yet coherent, narrative.

Input: Fact1: Ning returns to home village, Fact2: home village has fallen on desperate times, Fact3: rebel sisters and Moon After discover Elder Chu's pendant short skirmish, Fact4: father is being transported to place of execution, Fact5: Imperial High Monk Before arrives with entourage long."
0;"Can you summarize the following article? 
Former pub landlord Michael Thorpe has had his conviction for illegally showing foreign footage of Premier League games overturned after eight years

A pub landlord convicted of showing Premier League football matches on foreign TV channels has won an eight-year legal battle to clear his name.

Michael Thorpe says he has paid a heavy price for the lengthy fight to get his conviction quashed and has lost his pub as a result.

Mr Thorpe, 55, was convicted of showing a Premier League game without having an agreement with official broadcasters in November 2006 at the Stoke Inn in Plymouth, Devon.

He said he could not afford to pay Sky TV's rates for football matches, and opted instead to show Albanian transmissions of matches, which he says he thought was legal.

But he was convicted, fined and ordered to pay costs eight years ago, when screening the matches was still treated as a criminal offence.

Judge Recorder Nicolas Gerasimidis has now upheld his appeal and overturned the conviction following a landmark European court ruling.

His appeal took so long as he had to launch the case  after the European Court of Justice found enforcing previous rules was anti-competitive.

Mr Thorpe said he was 'overwhelmed' that a judge and magistrates had upheld his appeal after all this time.

But it is a bitter-sweet victory, as the long-running dispute cost him his business and his livelihood.

He said: 'We put a lot of money into that pub and it went from a thriving business to absolutely zero. People stopped coming to the pub, it cost me my business.'

Mr Thorpe launched an appeal against his conviction soon after his trial, but the case was delayed by a similar test case which went as far as the European Court of Justice.

The court ruled that having an exclusive system was a restraint of free trade and contrary to European Law.

But the landlord says the court action has seen him lose the Stoke Inn in Plymouth which he used to run

Mr Thorpe's appeal was further delayed until another case involving Media Protection Services Ltd, the company which took him to court on behalf of the Premier League, but which no longer does so.

Mr Thorpe was awarded his legal costs, which he paid privately, but he would not disclose the sum.

The European court decision in 2012 cleared a landlady of a criminal conviction, but judges left the door open for court action against publicans by ruling pubs should get permission from the copyright owner before screening matches.

The Premier League has since been taking landlords to civil courts for breaching copyright, with some ordered to pay up to £65,000 in costs.

The league sends teams of investigators to pubs around the country to try and catch those screening games illegally. Legal cases have  been brought against 250 bars and pubs during the current football season.

He said he does not know whether he can retrieve the £1,000 fine and £1,500 costs ordered by the magistrates.

Despite the decision, the Premier League has insisted pubs still cannot show foreign-TV footage of its games.

Since the European Court decision, it is taking landlords to civil courts and suing them using copyright laws, which were not affected by the previous ruling.

In 2012, pub Karen Murphy landlady won a landmark legal battle to overturn her conviction for using foreign decoders instead of Sky to show Premier League football matches.

Ms Murphy, who ran The Red, White and Blue pub in Portsmouth, Hampshire, bought games through a Greek satellite broadcaster Nova for £800 a year instead of Sky, which was then priced at £700-a-month.

The Premier League took legal action against her Mrs Murphy and she was fined £8,000 for dishonest reception of a television reception in 2006.

But a European Court of Justice ruling said having an exclusive system of TV rights was contrary to EU law and the High Court overturned her conviction.

A recent investigation by trade publication, The Morning Advertiser, quoted a pub landlord saying Sky Sports cost him £16,000-a-year, compared to the £300-per-year of screening it illegally.

The decision came after Portsmouth landlady Karen Murphy won a European court battle over her conviction. Despite the ruling, the Premier League can still take pub owners to civil courts over breach of copyright"
0;"Translate ""One bright spot in the deep darkness: the exotic tube worms and giant clams that thrive at hydrothermal vents don't need surface nutrients to survive. But plenty of other species do, the researchers say—and we don't even know much of what's down there. This study makes one thing clear: when it comes to climate change and the oceans, we're already in deep."" into Chinese"
0;Tina makes $18.00 an hour.  If she works more than 8 hours per shift, she is eligible for overtime, which is paid by your hourly wage + 1/2 your hourly wage.  If she works 10 hours every day for 5 days, how much money does she make?
0;"translate into English: ""Der Zug kommt in Frankfurt pünktlich an. Kerstin geht sofort nach Hause, aber während sie die Treppen hochsteigt, bemerkt sie einige eigenartige Dinge: bunte Luftballons, rote Kärtchen in Herzform, rote Rosen."""
0;Choose a real life historical figure and write about his or her life as you would write a fairy tale or a greek tragedy. But leave out the names so that the readers may guess who the story is about on their own.
0;As a young writer who survived a horrific accident, you swore you wouldn't die before you at least finished your first novel. Now, a thousand years later, you're still cursing your case of writer's block.
0;"Here is a draft of a social media post I want to write. It's too long right now, so I'll need you to trim it down to 100 characters (including emojis):

Hey friends,
I wanted to update all of you that I'm starting a new position at Awesome.AI next week, where I will be Chief Data Officer. I am super-excited about this opportunity, and look forward to building cutting-edge AI products.
I would also like to thank all my friends and colleagues at Radical.AI. It has been an amazing experience working with you, and I have learned a lot from everyone.
Wish me luck!"
0;write a story about the grinch as if he was a lovecraftian monster
0;"write a story with the first line being ""it was raining quite hard"" and the last line being "" and right there it rained a little harder"""
0;You are the head of propaganda of an alien race that have declared war on humans. You have to write this cycle's newspaper by exaggerating/ distorting daily human activities.
0;Can someone write me a story for my six year old daughter?
0;Rewrite a passage from tbe bible but in the style of JoJo's Bizzare Adventure
0;Saddest story you can write in under twenty-five words.
0;Write a gritty and depressing story set in a cutesy and childlike environment, or do the reverse and write a childishly optimistic fairy tale set in a grim dystopia.
0;You are a video game critic that’s been sucked into a game. After a week trapped there, you write up something that’s both a survivor’s journal and game review.
0;In 75 words or fewer, write about experiencing a devastating loss, without including death.
0;You're a writer who has died. When you cross over, you discover that the worlds you created in your mind are actual places. You've now found yourself in your own creation for eternity. What happens next?
0;"Your memory resets everytime you fall asleep, so before you go to bed you always write down everything you want to remember from that day on your journal. This morning, you wake up and see what you wrote last night. There's only one word, ""RUN""."
0;In under 30 words, write an enticing start to a novel establishing a dystopian society
0;You are a pet, write a love letter to its owner.
0;You clearly mail ordered a cheap, factory made sword. Then they gave you an authentic holy sword that made you into a chosen hero. Time to write a bad review!
0;"The ""What if the Nazis won??"" trope has been done to death. This time, imagine you live in a world where they won and write a story based on the prompt, ""What if the allies won??"""
0;You're a high society socialite 1600/1700s write a letter to a friend about a scandalous event
0;"""History is written by the victors"", write in first person about a historical event as viewed by someone on the losing side."
0;You are stuck as a propaganda writer for North Korea. You want to get out of North Korea, but you must do it by writing propaganda.
0;In only 26 words, going down the alphabet, write a murder.
0;You are a writer struggling to make ends meet that suddenly realizes a famous author is using time travel to steal your ideas. Write an email to him/her.
0;Shakespeare is reincarnated as a young man in 2016. Like any young writer, he dabbled in fanfiction. Cringey fanfiction. Write one of these fanfictions.
0;My Cat Fell Into a Laundry Basket. Try to write a story or poem based on this image.
0;Rewrite a classic fairy tale by telling it backwards. The end is now the beginning.
0;Your homework is to write a poem, but you can't quite figure out what to write, until one morning you wake up and can only speak in rhymes.
0;Without saying the word love, you write the most passionate love letter you can imagine.
0;Write a love story without using any positive descriptive words. Or write a tragedy without any negative ones.
0;In 20 words or less write the happiest scene you can.
0;A demon that writes messages on your mirror with blood but they’re useful messages. Like “remember you have yoga at 6 tonight”. Write a creative story.
0;write about death, without using the word death, any euphemisms or other words directly related to death.
0;"My parents have a sign in their home that says, ""Alcohol: Because No Great Story Ever Started With Someone Eating A Salad."" Prove them wrong, write a great story beginning with our hero eating a salad."
0;Write a 'Choose Your Own Adventure' type story in which writers can add to the adventure in the comments.
0;Death is a common character in writing prompts... write a story that portrays death in a way that you haven't seen or read about before.
0;"write a poem or a story inspired by the following sentence ""the sway of the ponytail"""
0;Say i'm completely new to poetry. I need to know how to approach this art, write me a poem about it.
0;A 15 yr old girl writes a spaghetti western story, not realising that pasta has nothing to do with it. This is that story.
0;In a Utopian alternate universe, an author writes a sci-fi dystopian novel describing our society.
0;"Your bank specializes in accounts for villains and monsters; accepting currencies from gold and cash, to blood and souls. As the only teller for the bank, write about a casual day’s work, or your most interesting clientele."
0;"Write a ""5 minute mystery"" (a short mystery the reader can solve using only the clues provided)"
0;Choose a song, then write a story/poem. The twist is that you need to write a line of the song every other sentence, in *italic*.
0;Instead of a dystopia that seems like a utopia on the surface, write a story about a utopia that seems like a dystopia on the surface.
0;Write a story following this prompt: You are the only writer in the world. You use millions of pen names to keep it a secret. You walk past a bookshop and you see a book released by a name you don’t recognise....
0;write me your saddest poem!
0;The Batman dies. As a joke, (or possibly in honor of his long time adversary) the Joker decides to write a eulogy.
0;You’re sitting in a boring class trying to entertain yourself. You write random words on your notebook, and realize that the teacher is repeating them, confusing all your classmates. It seems like you found something fun to do!
0;You are a galaxy renowned xenozoologist, and are determined to make accurate care guides for all of the pets of galactic citizens. Your current goal is to write a guide for the new pet that everyone's going crazy over: humans.
0;Write a poem with a sense of isolation and detachment from the world around you.
0;write a letter to that person who you wished had got back in touch (at least 3 year gap) (Lost contact due to any kind of change e.g quit social media/moved away/ etc
0;A time traveler goes from 2018 to 1980. Instead of using his knowledge for great gain or influence history, he writes a sitcom that scarily accurately predicts future events.
0;"In 5 sentences, without using the letter ""a"", write a story about a man who has lost it all."
0;A man is wrongly sentenced to death in Victorian England for supposedly killing a milk-maid, write a letter from him to his wife.
0;It's the year 2114. You're a history student. Your assignment? To write an essay comparing the events of 2014 with what happened 100 years earlier.
0;An immortal couple have been seen throughout recorded history, write an account of them in any time period you wish. Bonus points if you match the writing style of the time period
0;"In the parallel world of spiders, instead of ""Spider-Man"" there is ""Man-Spider"": a spider in a human costume with human superpowers, such as a gun he caries around and the ability to talk. You are the spider chosen to write a screenplay for the movie."
0;I have a myth: Earth has no moon, instead it has a ring. There is ringlight every night year-round, and a ring shadow somewhere on Earth every day, which moves with the seasons. Re-write mythology.
0;"write a poem based of the story ""the strange case of Dr. Jekyll and Mr. Hyde"""
0;You are a journalist. Everything you write becomes true. One day, not knowing this, you decide to write some satire.
0;Write Martin Luther King's 'I Have a Dream' speech in the style of Doctor Seuss and then write 'The Sneetches' in the style of Martin Luther King
0;write a poem from the perspective of a dog
0;use all six of these words somewhere in your story or poem: fatigue, caper, typewriter, sword, calm, arrow
0;write a dark story but have the last sentence make it beautiful
0;You are about to pass away, write a letter for someone in your life.
0;"write me a story that doesn't include the word ""the"""
0;A man emerges from his Y2K bunker as he has run out of supplies. It is currently 2014 and write in first person his encounters.
